doc_id,feed_id,rate
20747,5688,1
20749,5874,1
20749,6990,1
20751,6440,1
20751,8570,1
20751,8574,1
20751,8577,1
20751,8579,1
20751,8580,1
20751,8588,1
20751,8597,1
20751,8601,1
20751,8620,1
20751,8622,1
20751,8632,1
20751,8653,1
20751,8667,1
20751,8683,1
20751,8685,1
20751,8689,1
20751,8718,1
20751,8745,1
20751,8757,1
20751,8774,1
20751,8778,1
20751,8780,1
20751,8804,1
20751,8818,1
20751,8849,1
20751,8852,1
20751,8866,1
20751,8869,1
20751,8883,1
20752,4500,1
20752,5496,1
20752,5764,1
20752,5789,1
20752,5802,1
20752,5815,1
20752,5825,1
20752,5836,1
20752,5847,1
20752,5900,1
20754,6685,1
20754,10877,1
20757,5814,1
20758,5738,1
20759,5452,1
20759,5827,1
20761,4285,1
20761,5814,1
20761,8224,1
20761,9580,1
20762,5814,1
20762,6599,1
20762,7240,1
20762,7319,1
20762,8741,1
20762,8753,1
20762,8780,1
20762,8950,1
20762,8987,1
20762,9030,1
20762,9185,1
20762,9340,1
20762,9434,1
20762,9553,1
20762,9568,1
20762,9646,1
20762,10389,1
20762,10401,1
20763,5215,1
20763,5505,1
20763,5814,1
20763,5849,1
20763,5874,1
20763,5893,1
20763,6002,1
20763,6023,1
20763,6025,1
20763,6031,1
20763,6045,1
20763,6101,1
20763,6103,1
20763,6104,1
20763,6200,1
20763,6306,1
20763,6702,1
20763,6755,1
20763,7201,1
20763,7387,1
20764,5814,1
20764,6167,1
20764,6522,1
20764,6552,1
20764,6763,1
20764,6827,1
20764,6908,1
20764,8622,1
20764,8718,1
20765,7177,1
20765,8602,1
20765,11266,1
20765,11391,1
20766,6362,1
20766,6514,1
20766,7801,1
20768,953,1
20768,2862,1
20768,5095,1
20768,5751,1
20768,5814,1
20768,5890,1
20768,6002,1
20768,6020,1
20768,6024,1
20768,6093,1
20768,6104,1
20768,6111,1
20768,6116,1
20768,6138,1
20768,6139,1
20768,6144,1
20768,6156,1
20768,6157,1
20768,6176,1
20768,6223,1
20768,6229,1
20768,6296,1
20768,6305,1
20768,6507,1
20768,6509,1
20768,6552,1
20768,6598,1
20768,6990,1
20768,7062,1
20768,7160,1
20768,7177,1
20768,9421,1
20769,7766,1
20769,7909,1
20769,8015,1
20769,8016,1
20769,8035,1
20769,8818,1
20769,9007,1
20769,9328,1
20769,9417,1
20769,9549,1
20769,9640,1
20769,9802,1
20769,9812,1
20769,9833,1
20769,9839,1
20769,9924,1
20769,9989,1
20769,10170,1
20769,10337,1
20769,10387,1
20769,10430,1
20769,10503,1
20769,10774,1
20769,10781,1
20769,10786,1
20769,10845,1
20769,11258,1
20769,11595,1
20769,11680,1
20773,5783,1
20775,5769,1
20775,5783,1
20775,5883,1
20775,5901,1
20775,8015,1
20775,8078,1
20775,8104,1
20775,8120,1
20777,5419,1
20777,5440,1
20777,5912,1
20777,6002,1
20781,5975,1
20781,6282,1
20781,6925,1
20781,7583,1
20781,8780,1
20781,8901,1
20781,9196,1
20781,9219,1
20781,9264,1
20783,6573,1
20785,5037,1
20785,5503,1
20785,5708,1
20788,4199,1
20788,4261,1
20789,5708,1
20789,5863,1
20789,5882,1
20789,5990,1
20789,6002,1
20789,6023,1
20791,3187,1
20791,5764,1
20793,5396,1
20793,5643,1
20793,5789,1
20793,5794,1
20793,5795,1
20793,5796,1
20793,5797,1
20793,5798,1
20793,5805,1
20793,5806,1
20793,5809,1
20793,5815,1
20793,5827,1
20793,5847,1
20793,5901,1
20793,5920,1
20793,5922,1
20798,6157,1
20798,6836,1
20798,7240,1
20799,4373,1
20799,5798,1
20800,5708,1
20800,5764,1
20800,5802,1
20800,5814,1
20800,5857,1
20800,5862,1
20800,5900,1
20800,5912,1
20800,5990,1
20800,7366,1
20800,8700,1
20800,8975,1
20800,9245,1
20800,9481,1
20800,9502,1
20800,9553,1
20800,9891,1
20800,9924,1
20801,5769,1
20802,4244,1
20802,5708,1
20802,5749,1
20802,5789,1
20802,5869,1
20802,5871,1
20802,5903,1
20802,5933,1
20802,6025,1
20802,6026,1
20802,6061,1
20802,6165,1
20802,7062,1
20802,7240,1
20802,7284,1
20802,7334,1
20802,7479,1
20802,7483,1
20802,7571,1
20802,7757,1
20802,7766,1
20802,7801,1
20802,7815,1
20802,7839,1
20802,7976,1
20802,8013,1
20802,8015,1
20802,8018,1
20802,8099,1
20802,8122,1
20802,8172,1
20802,8195,1
20802,8211,1
20802,8276,1
20802,8286,1
20802,8588,1
20802,8601,1
20802,8643,1
20802,8669,1
20802,8780,1
20802,8921,1
20802,9529,1
20802,9836,1
20802,9942,1
20802,10182,1
20802,10250,1
20802,10353,1
20802,10358,1
20802,10409,1
20802,10435,1
20802,10462,1
20802,10464,1
20802,10490,1
20802,10493,1
20802,10499,1
20802,10546,1
20802,10598,1
20802,10627,1
20802,10641,1
20802,10651,1
20802,10660,1
20802,10684,1
20802,11215,1
20802,11224,1
20802,11243,1
20803,5814,1
20803,5874,1
20803,8621,1
20803,8622,1
20803,8718,1
20803,8745,1
20803,8780,1
20803,8827,1
20803,9269,1
20803,11205,1
20803,11467,1
20805,5708,1
20805,5814,1
20805,5951,1
20807,5332,1
20810,5814,1
20810,6076,1
20810,6404,1
20810,6409,1
20810,6652,1
20810,6720,1
20810,6727,1
20810,9412,1
20810,10150,1
20811,5736,1
20811,5739,1
20811,6090,1
20811,6101,1
20811,10774,1
20812,4199,1
20812,5011,1
20812,5183,1
20812,5301,1
20812,5882,1
20812,5984,1
20812,6378,1
20812,6379,1
20812,6388,1
20812,6742,1
20812,6827,1
20812,7278,1
20812,7382,1
20812,7401,1
20812,7461,1
20812,7484,1
20814,4356,1
20814,5375,1
20816,5805,1
20816,5827,1
20817,5332,1
20818,5016,1
20818,5302,1
20818,5328,1
20818,5347,1
20818,5463,1
20818,5708,1
20818,5814,1
20818,5815,1
20818,5836,1
20818,5837,1
20818,7593,1
20819,4199,1
20819,6440,1
20819,6552,1
20819,6716,1
20819,6720,1
20819,7898,1
20819,7971,1
20821,5271,1
20821,5438,1
20821,5697,1
20821,5882,1
20821,5889,1
20821,5903,1
20821,5904,1
20821,6061,1
20821,6139,2
20821,6151,1
20821,6155,1
20821,6245,1
20821,6376,1
20821,6404,1
20821,6417,1
20821,6440,1
20821,6453,1
20821,8763,1
20821,9342,1
20821,9361,1
20821,9466,1
20821,9580,1
20821,9679,1
20821,9693,1
20821,9695,1
20821,9699,1
20821,9771,1
20821,9790,1
20821,9888,1
20821,9905,1
20821,10026,1
20821,10225,1
20821,10462,1
20821,10652,1
20821,10653,1
20821,10690,1
20821,10729,1
20821,10765,1
20821,10833,1
20821,10886,1
20821,10950,1
20821,10967,1
20821,10969,1
20821,10989,1
20821,11027,1
20821,11034,1
20821,11141,1
20821,11217,1
20821,11271,1
20821,11393,1
20821,11512,1
20821,11590,1
20822,8689,1
20823,6828,1
20824,6031,1
20826,8303,1
20826,8356,1
20826,8357,1
20826,8778,1
20829,5874,1
20831,6187,1
20832,2995,1
20832,3079,1
20832,3101,1
20832,3324,1
20832,5403,1
20832,5448,1
20832,5751,1
20832,5764,1
20832,5791,1
20832,5798,1
20832,5806,1
20832,5815,1
20832,5822,1
20832,5827,1
20832,5828,1
20832,5833,1
20832,5844,1
20832,5847,1
20832,5850,1
20832,5864,1
20832,5903,1
20832,5916,1
20832,6116,1
20832,6125,1
20832,6127,1
20832,6590,1
20832,6598,1
20834,7722,1
20834,9613,1
20834,10182,1
20835,6404,1
20838,5764,1
20839,2897,1
20839,3177,1
20839,3272,1
20839,5494,1
20841,4632,1
20841,4702,1
20841,4706,1
20841,4709,1
20841,4739,1
20841,4972,1
20841,5261,1
20841,5849,1
20841,5863,1
20841,5890,1
20841,5922,1
20841,6908,1
20841,7332,1
20842,5749,1
20845,5708,1
20845,5764,1
20846,5808,1
20846,5814,1
20846,7889,1
20846,8577,1
20846,9264,1
20846,9273,1
20846,9987,1
20846,10041,1
20847,5814,1
20847,6165,1
20847,6175,1
20848,6513,1
20849,5805,1
20849,5814,1
20850,5708,1
20850,5912,1
20850,6521,1
20850,6713,1
20850,7423,1
20850,7606,1
20850,7625,1
20850,7722,1
20850,7766,1
20850,7797,1
20850,7806,1
20850,7901,1
20850,7922,1
20850,8098,1
20850,8149,1
20850,8150,1
20850,8160,1
20850,8428,1
20850,8479,1
20850,8482,1
20850,8622,1
20850,8902,1
20850,8927,1
20850,8929,1
20850,9030,1
20850,9073,1
20850,9086,1
20850,9100,1
20850,9133,1
20850,9293,1
20850,9330,1
20850,9342,1
20850,9380,1
20850,9691,1
20850,10113,1
20850,10232,1
20850,10275,1
20850,10323,1
20850,10627,1
20850,10653,1
20850,10693,1
20850,10695,1
20850,10798,1
20850,11098,1
20850,11253,1
20850,11285,1
20850,11287,1
20850,11364,1
20850,11437,1
20852,9172,1
20854,5316,1
20854,5446,1
20854,5764,1
20855,5779,1
20856,5912,1
20857,6534,1
20857,6990,1
20857,7686,1
20857,7689,1
20858,5396,1
20858,7901,1
20858,9227,1
20859,8056,1
20859,8078,1
20859,8094,1
20859,8098,1
20860,5849,1
20860,6901,1
20860,9584,1
20860,9588,1
20860,9778,1
20860,9793,1
20860,10293,1
20863,6478,1
20863,6552,1
20864,5789,1
20864,5814,1
20864,5815,1
20864,5882,1
20864,5901,2
20864,6029,1
20864,6045,1
20864,6176,1
20864,6440,1
20864,6516,2
20864,6534,2
20864,6598,2
20864,6599,2
20864,6629,2
20864,6721,2
20864,6783,2
20864,6784,2
20864,6810,2
20864,6827,2
20864,6828,2
20864,6838,2
20864,6842,2
20864,6865,2
20864,6888,2
20864,6922,2
20864,6945,2
20864,6956,2
20864,7024,2
20864,7048,2
20864,7052,1
20864,7103,1
20864,7129,1
20864,7342,1
20864,7382,1
20864,7571,1
20864,7810,1
20864,8580,1
20864,8645,1
20864,8774,1
20864,8778,1
20864,8818,1
20864,8828,1
20864,8832,1
20864,8902,1
20866,5789,1
20866,5791,1
20866,5814,1
20866,5837,1
20866,5990,1
20866,6018,1
20866,6515,1
20866,6552,1
20867,7177,1
20869,6243,1
20870,5814,1
20870,5815,1
20870,8853,1
20871,5855,1
20871,6070,1
20871,6697,1
20874,3907,1
20876,5764,1
20876,5783,1
20876,5855,1
20876,6001,1
20876,6002,1
20876,6012,1
20876,6378,1
20877,5815,1
20877,5831,1
20877,5849,1
20877,5920,1
20882,5208,1
20882,5439,1
20882,5498,1
20882,5708,1
20882,5710,1
20882,5834,1
20883,3078,1
20883,5716,1
20884,6343,1
20884,6349,1
20886,5814,1
20886,5890,1
20886,5902,1
20886,5913,1
20886,5929,1
20886,6002,1
20886,6841,1
20887,5091,1
20887,5802,1
20887,6522,1
20889,6417,1
20889,6514,1
20889,6552,1
20889,6573,1
20889,6599,1
20889,6671,1
20889,6702,1
20889,6729,1
20889,6734,1
20889,6804,1
20889,6827,1
20889,6832,1
20889,7185,1
20890,5882,1
20890,5995,1
20890,6078,1
20890,6176,1
20890,6305,1
20890,6391,1
20890,6417,1
20890,6501,1
20890,6502,1
20890,6503,1
20890,6506,1
20890,6720,1
20890,6743,1
20890,6811,1
20890,6878,1
20890,6932,1
20890,6947,1
20890,7485,1
20890,7571,1
20890,7722,1
20890,7766,1
20890,7801,1
20890,7889,1
20890,8131,1
20890,8149,1
20890,8150,1
20890,8448,1
20890,8575,1
20890,8621,2
20890,8622,2
20890,8765,1
20890,8847,1
20890,9082,1
20890,9189,1
20890,9267,1
20890,9273,1
20890,9279,1
20890,9288,1
20890,9293,1
20890,9302,1
20890,9315,1
20890,9342,1
20890,9390,1
20890,9391,1
20890,9397,1
20890,9434,1
20890,9435,1
20890,9456,1
20890,9458,1
20890,9483,1
20890,9486,1
20890,9565,1
20890,9568,1
20890,9584,1
20890,9588,1
20890,9646,1
20890,9669,1
20890,9717,1
20890,9720,1
20890,9722,1
20890,9723,1
20890,9860,1
20890,9877,1
20890,9878,1
20890,9891,1
20890,9910,2
20890,9952,1
20890,9989,1
20890,10023,1
20890,10446,1
20890,10520,1
20890,10674,1
20890,10992,1
20890,11027,1
20890,11186,1
20890,11199,1
20890,11205,1
20890,11223,1
20890,11224,1
20890,11258,1
20890,11489,2
20890,11626,1
20892,5814,1
20892,6165,1
20892,6217,1
20892,6223,1
20894,5814,1
20894,6150,1
20894,6155,1
20894,6157,1
20896,5565,1
20896,5708,1
20896,5789,1
20896,5814,1
20896,5863,1
20896,5874,1
20896,5881,1
20896,5882,1
20896,5889,1
20896,5890,1
20896,5912,1
20896,5939,1
20896,5941,1
20896,5947,1
20896,6013,1
20896,6026,1
20896,6031,1
20896,6093,1
20896,6176,1
20896,6353,1
20896,6417,1
20896,6498,1
20896,6834,1
20896,6990,1
20896,7010,1
20896,7025,1
20896,7206,1
20896,7240,1
20896,7366,1
20896,7375,1
20896,7382,1
20896,7436,1
20896,7485,1
20896,7571,1
20896,7592,1
20896,7593,1
20896,7801,1
20896,7850,1
20896,7971,1
20896,8013,1
20896,8018,1
20896,8224,1
20896,8357,2
20896,8579,1
20896,9264,1
20896,9302,1
20896,9793,1
20896,9989,1
20896,10099,1
20896,10739,1
20896,11326,1
20897,2743,1
20897,2761,1
20897,5840,1
20897,5912,1
20897,6306,1
20897,6440,1
20897,6557,1
20897,6594,1
20897,6598,1
20897,6599,1
20897,6622,1
20897,6686,1
20897,6710,1
20897,6865,1
20897,9902,1
20898,7480,1
20898,7547,1
20899,5792,1
20899,5903,1
20899,6165,1
20899,6223,1
20899,6224,1
20899,6240,1
20899,6514,1
20899,7051,1
20899,7177,1
20899,7225,1
20899,7676,1
20899,7801,1
20899,7904,1
20899,7955,1
20899,7964,1
20899,7971,1
20899,8035,1
20899,8076,1
20899,8078,1
20899,8131,1
20899,8150,1
20899,8160,1
20899,8282,1
20899,8300,1
20899,8303,1
20899,8324,1
20899,8347,1
20899,8465,1
20899,8529,1
20899,8579,1
20899,8580,1
20899,8601,1
20899,8621,1
20899,8622,1
20899,8680,1
20899,8684,1
20899,8685,1
20899,8778,1
20899,8780,1
20899,8827,1
20899,8847,1
20899,8864,1
20899,8866,1
20899,8890,1
20899,8893,1
20899,8934,1
20899,9170,1
20899,9391,1
20899,10182,1
20899,11124,1
20899,11213,1
20900,5802,1
20900,7129,1
20900,7183,1
20900,7225,1
20900,7926,1
20900,8211,1
20900,9030,1
20903,5805,1
20907,4876,1
20908,6165,1
20908,6220,1
20909,2682,1
20909,3505,1
20909,5342,1
20909,5389,1
20909,5498,1
20909,5793,1
20909,5828,1
20909,6032,1
20909,6059,1
20909,6061,1
20912,5814,1
20914,2997,1
20914,5805,1
20914,6590,1
20914,6599,1
20914,7036,1
20914,8223,1
20914,9397,1
20914,9640,1
20914,9778,1
20914,9849,1
20914,10601,1
20919,5882,1
20919,5920,1
20919,6000,1
20919,6002,1
20919,6697,1
20919,7393,1
20919,7469,1
20919,7481,1
20919,10642,1
20919,10779,1
20919,10793,1
20919,10796,1
20920,6139,1
20920,6220,1
20920,6501,1
20920,7001,1
20920,8689,1
20920,8728,1
20920,9735,1
20920,10041,1
20920,10469,1
20920,10529,1
20922,5375,1
20923,5385,1
20923,5708,1
20923,5776,1
20923,5836,1
20923,5903,1
20928,5708,1
20928,5868,1
20928,5912,1
20928,5939,1
20928,10793,1
20928,10872,1
20929,6150,1
20930,5792,1
20933,6069,1
20933,6400,1
20933,6450,1
20933,6478,1
20933,6497,1
20933,6498,1
20933,6499,1
20933,6507,1
20933,6512,1
20934,3614,1
20934,5730,1
20935,4199,1
20935,6139,1
20935,6404,1
20935,6809,1
20935,6834,1
20935,6842,1
20935,6865,1
20935,7485,1
20935,8040,1
20935,8211,1
20935,8621,1
20936,5814,1
20936,5878,1
20936,5889,1
20936,5903,1
20936,5904,1
20939,8694,1
20939,9708,1
20939,9923,1
20945,3504,1
20945,5882,1
20946,4952,1
20946,5883,1
20946,6004,1
20946,6029,1
20946,6046,1
20946,6334,1
20946,7382,1
20946,7485,1
20946,7583,1
20946,7722,1
20946,7746,1
20946,8847,1
20946,10845,1
20947,6206,1
20947,6404,1
20947,6514,1
20947,6599,1
20947,6990,1
20947,7332,1
20948,3113,1
20948,4199,1
20948,4914,1
20948,5901,1
20948,6002,1
20948,6004,1
20948,6031,1
20948,6045,1
20948,6052,1
20948,6108,1
20948,6114,1
20948,6116,1
20948,6138,1
20948,6163,1
20948,6165,1
20948,6176,1
20948,6242,1
20948,6284,1
20948,6306,1
20948,6359,1
20948,6387,1
20948,6396,1
20948,6400,1
20948,6404,1
20948,6406,1
20948,6413,1
20948,6417,1
20948,6439,1
20948,6440,1
20948,6446,1
20948,6450,1
20948,6459,1
20948,6460,1
20948,6472,1
20948,6478,1
20948,6497,1
20948,6515,1
20948,6534,1
20948,6552,1
20948,6553,1
20948,6563,1
20948,6586,1
20948,6592,1
20948,6594,1
20948,6596,1
20948,6598,1
20948,6599,1
20948,6620,1
20948,6624,1
20948,6643,1
20948,6650,1
20948,6651,1
20948,6652,1
20948,6705,1
20948,6720,1
20948,6742,1
20948,6743,1
20948,6809,1
20949,4514,1
20949,5837,1
20949,5874,1
20950,4199,1
20950,6720,1
20950,6763,1
20950,6908,1
20950,6990,1
20950,7010,1
20950,7261,1
20950,7319,1
20950,7332,1
20950,7342,1
20950,7401,1
20950,7413,1
20950,7480,1
20950,7484,1
20950,7485,1
20950,7512,1
20950,7592,1
20950,7593,1
20950,7971,1
20950,8157,1
20951,5862,1
20951,6343,1
20953,4324,1
20954,5827,1
20955,5882,1
20955,5893,1
20955,6062,1
20956,5751,1
20956,5815,1
20956,5837,1
20956,5882,1
20957,4199,1
20957,4473,1
20957,5129,1
20957,5850,1
20957,5890,1
20957,6029,1
20957,6174,1
20957,6176,1
20957,6242,1
20957,6353,1
20957,6368,1
20957,6370,1
20957,6392,1
20957,6398,1
20957,6404,1
20957,6407,1
20957,6411,1
20957,6416,1
20957,6417,1
20957,6422,1
20957,6424,1
20957,6440,1
20957,6483,1
20957,6489,1
20957,6497,1
20957,6498,1
20957,6501,1
20957,6509,1
20957,6513,1
20957,6514,1
20957,6552,1
20957,6553,1
20957,6559,1
20957,6599,1
20957,6720,1
20957,6763,1
20957,6784,1
20957,6838,1
20957,6841,1
20957,6990,1
20957,7062,1
20957,7593,1
20957,7635,1
20957,8347,1
20957,8469,1
20957,8654,1
20957,8660,1
20957,8689,1
20957,8950,1
20957,8960,1
20958,5815,1
20958,9228,1
20958,9458,1
20959,5495,1
20960,4252,1
20960,4253,1
20960,4500,1
20960,4595,1
20960,4784,1
20960,5080,1
20960,5144,1
20960,5158,1
20960,5167,1
20960,5180,1
20960,5259,1
20960,5400,1
20960,5708,1
20960,5802,1
20960,5836,1
20960,5840,1
20960,5844,1
20960,5849,1
20960,5865,1
20960,5866,1
20960,5901,1
20960,5984,1
20960,6016,1
20960,6018,1
20960,6025,1
20960,6093,1
20960,6156,1
20960,6165,1
20960,6167,1
20960,6176,1
20960,6188,1
20960,6212,1
20960,6220,1
20960,6234,1
20960,6404,1
20960,6755,1
20960,6761,1
20960,6789,1
20960,6908,1
20960,6922,1
20960,6944,1
20960,6955,1
20960,6957,1
20960,6960,1
20960,9722,1
20960,9866,1
20960,9870,1
20960,9877,1
20960,9891,1
20960,9895,1
20960,9901,1
20960,9902,1
20960,9903,1
20960,9904,1
20960,9908,1
20960,10113,1
20960,10225,1
20960,10250,1
20960,10256,1
20960,10261,1
20960,10262,1
20960,10335,1
20960,10337,1
20960,10595,1
20961,4500,1
20961,5769,1
20961,5789,1
20961,5833,1
20961,5837,1
20962,2851,1
20962,2922,1
20962,2928,1
20962,5869,1
20962,5883,1
20962,5901,1
20962,5902,1
20962,6622,1
20962,6702,1
20962,6910,1
20962,6933,1
20962,7480,1
20962,7483,1
20962,7757,1
20962,8211,1
20962,8224,1
20962,8324,1
20962,8355,1
20962,8356,1
20962,8357,1
20962,8369,1
20962,8389,1
20962,8394,1
20962,8395,1
20962,8404,1
20962,8422,1
20962,8428,1
20962,8464,1
20962,8499,1
20962,8532,1
20962,8622,1
20962,8680,1
20962,8718,1
20962,8722,1
20962,8778,1
20962,8780,1
20962,8847,1
20962,8851,1
20962,8856,1
20962,9023,1
20962,9030,1
20962,9034,1
20962,9044,1
20962,9068,1
20962,9081,1
20962,9114,1
20962,9121,1
20962,9133,1
20962,9167,1
20962,9173,1
20962,9209,1
20962,9245,1
20962,9247,1
20962,9249,1
20962,9272,1
20962,9273,1
20962,9288,1
20962,9293,1
20962,9315,1
20962,9323,1
20962,9330,1
20962,9334,1
20962,9341,1
20962,9342,1
20962,9380,1
20962,9502,1
20962,9510,1
20962,9580,1
20962,9598,1
20962,9605,1
20962,9606,1
20962,9658,1
20962,9669,1
20962,9695,1
20962,9697,1
20962,9748,1
20962,9794,1
20962,9806,1
20962,9816,1
20962,10312,1
20962,10331,1
20962,10353,1
20962,10387,1
20962,10423,1
20962,10435,1
20962,10450,1
20962,10464,1
20962,10465,1
20962,10469,1
20962,10470,1
20962,10506,1
20962,10520,1
20962,10534,1
20962,10558,1
20962,10569,1
20962,10591,1
20962,10595,1
20962,10603,1
20962,10698,1
20962,10773,1
20962,10774,1
20962,10785,1
20962,10794,1
20962,10819,1
20962,10830,1
20962,10832,1
20962,10841,1
20962,10845,1
20962,10846,1
20962,10848,1
20962,10859,1
20962,10860,1
20962,10872,1
20962,10873,1
20962,10886,1
20962,10890,1
20962,10904,1
20962,10906,1
20962,10912,1
20962,10913,1
20962,10914,1
20962,10915,1
20962,10918,1
20962,10925,1
20962,10932,1
20962,10940,1
20962,11013,1
20962,11035,1
20962,11099,1
20962,11124,1
20962,11139,1
20962,11152,1
20962,11158,1
20962,11185,1
20962,11213,1
20962,11253,1
20962,11266,1
20962,11269,1
20962,11276,1
20962,11320,1
20962,11321,1
20962,11325,1
20962,11326,1
20962,11342,1
20962,11344,1
20962,11693,1
20963,6615,1
20965,2957,1
20965,3120,1
20965,3738,1
20965,5814,1
20965,6201,1
20965,6343,1
20969,6398,1
20969,6404,1
20970,6002,1
20970,6004,1
20971,5711,1
20971,5718,1
20971,7177,1
20971,7232,1
20971,8684,1
20971,8869,1
20971,8960,1
20971,9394,1
20971,9414,1
20971,9425,1
20971,9458,1
20971,9510,1
20971,10772,1
20971,10774,1
20971,10794,1
20971,10819,1
20971,10820,1
20972,6161,1
20973,5874,1
20973,6174,1
20973,6175,1
20973,6990,1
20975,5696,1
20975,5882,1
20975,6364,1
20975,6622,1
20975,7705,1
20975,8131,1
20975,10335,1
20975,11346,1
20976,7053,1
20980,3443,1
20980,3479,1
20980,3723,1
20980,4199,1
20980,5708,1
20980,5814,1
20980,5904,1
20980,5925,1
20980,5931,1
20980,5946,1
20980,6002,1
20980,6029,1
20980,6309,1
20980,6341,1
20980,6368,1
20980,6624,1
20980,7014,1
20980,7240,1
20980,7319,1
20980,7342,1
20980,7345,1
20980,7373,1
20980,7393,1
20980,7397,1
20980,7420,1
20980,7592,1
20980,7603,1
20980,7609,1
20980,8034,1
20980,8327,1
20980,8383,1
20980,8572,1
20980,8579,1
20980,8622,1
20980,8627,1
20980,8645,1
20980,8667,1
20980,8692,1
20980,8714,1
20980,8724,1
20980,8735,1
20980,8739,1
20980,8743,1
20980,8757,1
20980,8758,1
20980,8772,1
20980,8774,1
20980,8775,1
20980,8788,1
20980,8804,1
20980,8813,1
20980,8828,1
20980,8837,1
20980,8847,1
20980,8901,1
20980,8934,1
20980,8950,1
20980,8955,1
20980,8957,1
20980,8966,1
20980,9023,1
20980,9030,1
20980,9061,1
20980,9128,1
20980,9149,1
20980,9157,1
20980,9171,1
20980,9224,1
20980,9228,1
20980,9272,1
20980,9282,1
20980,9304,1
20980,9326,1
20980,9336,1
20980,9342,1
20980,9417,1
20980,9433,1
20980,9434,1
20980,9462,1
20980,9502,1
20980,9539,1
20980,9730,1
20980,9797,1
20980,9814,1
20980,9878,1
20980,9879,1
20980,9990,1
20980,10150,1
20981,969,1
20981,973,1
20981,1802,1
20981,5814,1
20981,5837,1
20981,5921,1
20981,6002,1
20981,6012,1
20981,6176,1
20981,6306,1
20981,6324,1
20981,6332,1
20981,6343,1
20981,6353,1
20981,6404,1
20981,6408,1
20981,6464,1
20981,6473,1
20981,6475,1
20981,6478,1
20981,6484,1
20981,6492,1
20981,6496,1
20981,6510,1
20981,6552,1
20981,6590,1
20981,6593,1
20981,6598,1
20981,6599,1
20981,6652,1
20981,6716,1
20981,6720,1
20981,6727,1
20981,6728,1
20981,6785,1
20981,6827,1
20981,6844,1
20981,6878,1
20981,6888,1
20981,6907,1
20981,6908,1
20981,6923,1
20981,6990,1
20981,7010,1
20981,7177,1
20981,7206,1
20981,7229,1
20981,7242,1
20981,7252,1
20981,7266,1
20981,7271,1
20981,7274,1
20981,7319,1
20981,7332,1
20981,7333,1
20981,7342,1
20981,7355,1
20981,7366,1
20981,7382,1
20981,7423,1
20981,7436,1
20981,7480,1
20981,7484,1
20981,7512,1
20981,7592,1
20981,7621,1
20981,7697,1
20981,7739,1
20981,7801,1
20981,7971,1
20981,7988,1
20981,8035,1
20981,8098,1
20981,8195,1
20981,8224,1
20981,8239,1
20981,8291,1
20981,8300,1
20981,8303,1
20981,8306,1
20981,8312,1
20981,8422,1
20981,8463,1
20981,8469,1
20981,8475,1
20981,8488,1
20981,8489,1
20981,8507,1
20981,8579,1
20981,8621,1
20981,8667,1
20981,8684,1
20981,8718,1
20981,8780,1
20981,8788,1
20981,8849,1
20981,8864,1
20981,8902,1
20981,8934,1
20981,8960,1
20981,9003,1
20981,9007,1
20981,11390,1
20981,11416,1
20981,11437,1
20981,11439,1
20981,11561,1
20982,3613,1
20982,6165,1
20985,4244,1
20985,5901,1
20988,2886,1
20988,3564,1
20988,5904,1
20988,5920,1
20988,6200,1
20991,5714,1
20991,6012,1
20992,5805,1
20992,6713,1
20992,6757,1
20992,6772,1
20993,5807,1
20995,5882,1
20995,5902,1
20995,6498,1
20997,6111,1
20997,6112,1
20998,2301,1
20998,3122,1
20998,4199,1
20998,5708,1
20998,5751,1
20998,5814,1
20998,5815,1
20998,5820,1
20998,5837,1
20998,5838,1
20998,5849,1
20998,5850,1
20998,5901,1
20998,5904,1
20998,5912,1
20998,6138,1
20998,6141,1
20998,6146,1
20998,6150,1
20998,6153,1
20998,6157,1
20998,6165,1
20998,6302,1
20998,6304,1
20998,6324,1
20998,6332,1
20998,6334,1
20998,6343,1
20998,6353,1
20998,6361,1
20998,6362,1
20998,6554,1
20998,6590,1
20998,6597,1
20998,6827,1
20998,6842,1
20998,6865,1
20998,6923,1
20998,7024,1
20998,7053,1
20998,7177,1
20998,7242,1
20998,7319,1
20998,7332,1
20998,7333,1
20998,7382,1
20998,7413,1
20998,7571,1
20998,7593,1
20998,7628,1
20998,7630,1
20998,7712,1
20998,7721,1
20998,7722,1
20998,7757,1
20998,7764,1
20998,7801,1
20998,7848,1
20998,7850,1
20998,7871,1
20998,7874,1
20998,7886,1
20998,7889,1
20998,7890,1
20998,7893,1
20998,7900,1
20998,7904,1
20998,7909,1
20998,7922,1
20998,7923,1
20998,7955,1
20998,7962,1
20998,7964,1
20998,7971,1
20998,7972,1
20998,7988,1
20998,8001,1
20998,8012,1
20998,8013,1
20998,8015,1
20998,8017,1
20998,8018,1
20998,8027,1
20998,8034,1
20998,8039,1
20998,8040,1
20998,8048,1
20998,8049,1
20998,8055,1
20998,8059,1
20998,8060,1
20998,8076,1
20998,8078,1
20998,8088,1
20998,8089,1
20998,8099,1
20998,8108,1
20998,8137,1
20998,8149,1
20998,8156,1
20998,8157,1
20998,8172,1
20998,8189,1
20998,8195,1
20998,8207,1
20998,8223,1
20998,8224,1
20998,8229,1
20998,8230,1
20998,8231,1
20998,8232,1
20998,8233,1
20998,8236,1
20998,8239,1
20998,8243,1
