,doc_id,feed_id,rate
47523,21296,6002,1
47524,21296,6014,1
47525,21296,6144,1
47526,21296,6196,1
47527,21296,6201,1
47528,21296,6213,1
47529,21296,6216,1
47530,21296,6217,1
47531,21296,6223,1
47532,21296,6225,1
47533,21296,6226,1
47534,21296,6227,1
47535,21296,6370,1
47536,21296,6374,1
47537,21296,6376,1
47538,21296,6652,1
47539,21296,6675,1
47540,21296,6712,1
47541,21296,8753,1
47542,21298,6220,1
47543,21298,6248,1
47544,21298,6720,1
47545,21298,7160,1
47546,21298,7196,1
47547,21298,7206,1
47548,21298,7225,1
47549,21298,7319,1
47550,21298,7479,1
47551,21298,7480,1
47552,21298,7712,1
47553,21298,7717,1
47554,21298,8432,1
47555,21299,4733,1
47556,21299,4780,1
47557,21299,4873,1
47558,21299,6157,1
47559,21299,6176,1
47560,21299,6182,1
47561,21299,6206,1
47562,21299,6514,1
47563,21300,6012,1
47564,21301,6296,1
47565,21302,4199,1
47566,21302,5814,1
47567,21302,6002,1
47568,21302,6004,1
47569,21302,6018,1
47570,21302,6032,1
47571,21302,6103,1
47572,21302,6156,1
47573,21302,6161,1
47574,21302,6813,1
47575,21302,6815,1
47576,21302,7053,1
47577,21302,7382,1
47578,21302,7397,1
47579,21302,7401,1
47580,21302,7413,1
47581,21302,7833,1
47582,21304,6023,1
47583,21304,6136,1
47584,21304,6182,1
47585,21304,6185,1
47586,21306,5987,1
47587,21307,2664,1
47588,21309,5814,1
47589,21309,6002,1
47590,21309,6175,1
47591,21309,6343,1
47592,21310,5952,1
47593,21310,6002,1
47594,21310,6206,1
47595,21314,5654,1
47596,21314,6002,1
47597,21315,6004,1
47598,21315,6016,1
47599,21315,6114,1
47600,21315,6144,1
47601,21315,6200,1
47602,21315,6220,1
47603,21315,6223,1
47604,21315,6352,1
47605,21315,6404,1
47606,21317,6002,1
47607,21317,6552,1
47608,21318,2669,1
47609,21318,6002,1
47610,21318,6004,1
47611,21318,6008,1
47612,21318,6017,1
47613,21318,6018,1
47614,21318,6284,1
47615,21318,6317,1
47616,21318,6332,1
47617,21318,6353,1
47618,21318,6395,1
47619,21318,6629,1
47620,21320,2558,1
47621,21320,6838,1
47622,21320,7052,1
47623,21321,6298,1
47624,21321,6387,1
47625,21322,6002,1
47626,21324,4199,1
47627,21324,5437,1
47628,21324,5708,1
47629,21324,6002,1
47630,21324,6004,1
47631,21324,6049,1
47632,21324,6051,1
47633,21324,6110,1
47634,21324,6112,1
47635,21324,6116,1
47636,21324,6134,1
47637,21324,6135,1
47638,21324,6137,1
47639,21324,6165,1
47640,21324,6177,1
47641,21324,6204,1
47642,21324,6284,1
47643,21324,6291,1
47644,21324,6370,1
47645,21324,6385,1
47646,21324,6395,1
47647,21324,6404,1
47648,21324,6417,1
47649,21324,6440,1
47650,21324,6478,1
47651,21324,6479,1
47652,21324,6500,1
47653,21324,6509,1
47654,21324,6511,1
47655,21324,6514,1
47656,21324,6516,1
47657,21324,6622,1
47658,21324,6652,1
47659,21324,6720,1
47660,21324,6742,1
47661,21324,6802,1
47662,21324,6821,1
47663,21324,6827,1
47664,21324,6834,1
47665,21324,6835,1
47666,21324,6842,1
47667,21324,6865,1
47668,21324,6901,1
47669,21324,6923,1
47670,21324,7051,1
47671,21324,7052,1
47672,21324,7177,1
47673,21324,7183,1
47674,21324,7278,1
47675,21324,7285,1
47676,21324,7332,1
47677,21324,7333,1
47678,21324,7341,1
47679,21324,7342,1
47680,21324,7366,1
47681,21324,7393,1
47682,21324,7427,1
47683,21324,7476,1
47684,21324,7484,1
47685,21324,7541,1
47686,21324,7571,1
47687,21324,7579,1
47688,21324,7592,1
47689,21324,7630,1
47690,21324,7676,1
47691,21324,7697,1
47692,21324,7712,1
47693,21324,7810,1
47694,21324,7947,1
47695,21324,7952,1
47696,21324,7955,1
47697,21324,7988,1
47698,21324,8013,1
47699,21324,8015,1
47700,21324,8018,1
47701,21324,8034,1
47702,21324,8078,1
47703,21324,8099,1
47704,21324,8118,1
47705,21324,8120,1
47706,21324,8131,1
47707,21324,8157,1
47708,21324,8172,1
47709,21324,8176,1
47710,21324,8195,1
47711,21324,8211,1
47712,21324,8224,1
47713,21324,8282,1
47714,21324,8299,1
47715,21324,8324,1
47716,21324,8333,1
47717,21324,8344,1
47718,21324,8356,1
47719,21324,8357,1
47720,21324,8394,1
47721,21324,8398,1
47722,21324,8422,1
47723,21324,8455,1
47724,21324,8463,1
47725,21324,8507,1
47726,21324,8549,1
47727,21324,8577,1
47728,21324,8580,1
47729,21324,9196,1
47730,21324,9293,1
47731,21324,9315,1
47732,21324,9323,1
47733,21324,9328,1
47734,21328,6157,1
47735,21328,7130,1
47736,21328,7177,1
47737,21330,6567,1
47738,21330,6569,1
47739,21330,6573,1
47740,21331,4393,1
47741,21331,6393,1
47742,21331,6827,1
47743,21331,7757,1
47744,21331,7790,1
47745,21331,7800,1
47746,21331,8181,1
47747,21331,8207,1
47748,21332,10401,1
47749,21333,6132,1
47750,21334,10739,1
47751,21336,8078,1
47752,21336,8645,1
47753,21337,6060,1
47754,21338,6503,1
47755,21341,6177,1
47756,21341,6306,1
47757,21341,6322,1
47758,21341,6324,1
47759,21341,6332,1
47760,21341,6339,1
47761,21341,6360,1
47762,21341,6362,1
47763,21345,7485,1
47764,21346,2528,1
47765,21346,4199,1
47766,21346,5708,1
47767,21346,6002,1
47768,21346,6032,1
47769,21346,6048,1
47770,21346,6076,1
47771,21346,6134,1
47772,21346,6150,1
47773,21346,6175,1
47774,21346,6176,1
47775,21346,6192,1
47776,21346,6200,1
47777,21346,6206,1
47778,21346,6223,1
47779,21346,6317,1
47780,21346,6318,1
47781,21346,6324,1
47782,21346,6332,1
47783,21346,6353,1
47784,21346,6364,1
47785,21346,6393,1
47786,21346,6436,1
47787,21346,6440,1
47788,21346,6457,1
47789,21346,6484,1
47790,21346,6514,1
47791,21346,6757,1
47792,21346,6774,1
47793,21346,6821,1
47794,21346,6831,1
47795,21346,6841,1
47796,21346,6853,1
47797,21346,6865,1
47798,21346,7036,1
47799,21346,7062,1
47800,21346,7201,1
47801,21346,7206,1
47802,21346,7319,1
47803,21346,7485,1
47804,21346,7530,1
47805,21346,7661,1
47806,21346,7778,1
47807,21346,7871,1
47808,21346,7972,1
47809,21346,8034,1
47810,21346,8224,1
47811,21346,8344,1
47812,21346,8422,1
47813,21346,8459,1
47814,21346,8579,1
47815,21346,8580,1
47816,21346,8680,1
47817,21346,8684,1
47818,21346,8700,1
47819,21346,8714,1
47820,21346,8718,1
47821,21346,8788,1
47822,21346,8827,1
47823,21346,8853,1
47824,21346,8864,1
47825,21346,8882,1
47826,21346,8893,1
47827,21346,8912,1
47828,21346,8975,1
47829,21346,9003,1
47830,21346,9007,1
47831,21346,9209,1
47832,21346,9228,1
47833,21346,9456,1
47834,21346,9812,1
47835,21346,10521,1
47836,21346,10552,1
47837,21346,10603,1
47838,21346,10651,1
47839,21350,5984,1
47840,21350,5995,1
47841,21350,6001,1
47842,21352,10997,1
47843,21353,5904,1
47844,21354,6002,1
47845,21354,6011,1
47846,21354,6175,1
47847,21354,6841,1
47848,21355,5814,1
47849,21355,6061,1
47850,21355,6175,1
47851,21355,6182,1
47852,21355,6201,1
47853,21355,6440,1
47854,21356,5708,1
47855,21356,7035,1
47856,21356,7051,1
47857,21356,7177,1
47858,21356,7240,1
47859,21356,7512,1
47860,21356,8224,1
47861,21356,8912,1
47862,21356,9004,1
47863,21356,9521,1
47864,21356,9647,1
47865,21356,9658,1
47866,21356,9671,1
47867,21356,9674,1
47868,21356,9802,1
47869,21356,9860,1
47870,21356,9920,1
47871,21356,9977,1
47872,21356,10150,1
47873,21356,10627,1
47874,21356,10698,1
47875,21356,10797,1
47876,21356,11111,1
47877,21356,11243,1
47878,21356,11333,1
47879,21356,11416,1
47880,21356,11418,1
47881,21356,11431,1
47882,21356,11480,1
47883,21356,11590,1
47884,21357,6002,1
47885,21359,6727,1
47886,21359,6827,1
47887,21359,8357,1
47888,21362,2744,1
47889,21363,6944,1
47890,21363,7366,1
47891,21364,5959,1
47892,21366,5635,1
47893,21366,5912,1
47894,21366,6182,1
47895,21366,6599,1
47896,21366,6620,1
47897,21367,6001,1
47898,21367,6004,1
47899,21368,5327,1
47900,21368,10335,1
47901,21368,10774,1
47902,21368,11111,1
47903,21368,11139,1
47904,21368,11140,1
47905,21368,11160,1
47906,21370,4940,1
47907,21370,6060,1
47908,21370,6069,1
47909,21370,6072,1
47910,21370,6516,1
47911,21371,2551,1
47912,21371,2556,1
47913,21371,2587,1
47914,21371,2885,1
47915,21371,5260,1
47916,21371,5266,1
47917,21371,5589,1
47918,21371,5630,1
47919,21371,6182,1
47920,21371,6313,1
47921,21372,10023,1
47922,21372,10293,1
47923,21373,6167,1
47924,21374,2577,1
47925,21374,2584,1
47926,21374,5268,1
47927,21375,5364,1
47928,21375,6017,1
47929,21375,6078,1
47930,21375,6102,1
47931,21375,6227,1
47932,21375,6324,1
47933,21375,6341,1
47934,21375,6691,1
47935,21376,6101,1
47936,21376,6719,1
47937,21376,6721,1
47938,21378,6383,1
47939,21378,6460,1
47940,21378,6473,1
47941,21378,6538,1
47942,21378,6539,1
47943,21378,6550,1
47944,21379,6104,1
47945,21379,6150,1
47946,21379,6243,1
47947,21379,6440,1
47948,21379,6514,1
47949,21379,8455,1
47950,21379,8456,1
47951,21379,10353,1
47952,21379,10464,1
47953,21381,5995,1
47954,21381,6001,1
47955,21381,6005,1
47956,21383,2530,1
47957,21383,2552,1
47958,21383,2554,1
47959,21383,2653,1
47960,21383,4986,1
47961,21383,5024,1
47962,21383,5026,1
47963,21383,5032,1
47964,21383,5148,1
47965,21383,5165,1
47966,21383,5197,1
47967,21383,5203,1
47968,21383,5590,1
47969,21383,6189,1
47970,21383,6305,1
47971,21383,6310,1
47972,21383,6742,1
47973,21387,5995,1
47974,21390,10785,1
47975,21391,5996,1
47976,21391,6004,1
47977,21392,5814,1
47978,21392,6062,1
47979,21392,6077,1
47980,21392,6144,1
47981,21392,6150,1
47982,21392,6156,1
47983,21392,6160,1
47984,21392,6163,1
47985,21392,6164,1
47986,21392,6165,1
47987,21392,6285,1
47988,21392,6296,1
47989,21392,6306,1
47990,21392,6317,1
47991,21392,6376,1
47992,21392,6378,1
47993,21392,6392,1
47994,21392,6393,1
47995,21392,6440,1
47996,21392,6475,1
47997,21392,6534,1
47998,21392,6589,1
47999,21392,6590,1
48000,21392,6593,1
48001,21392,6595,1
48002,21392,6622,1
48003,21392,6624,1
48004,21392,6755,1
48005,21392,6757,1
48006,21392,6914,1
48007,21392,6933,1
48008,21392,7053,1
48009,21392,7182,1
48010,21392,7183,1
48011,21392,7240,1
48012,21392,7382,1
48013,21392,7401,1
48014,21392,8078,1
48015,21392,9553,1
48016,21392,9717,1
48017,21392,9782,1
48018,21392,9829,1
48019,21392,9830,1
48020,21392,9833,1
48021,21392,9989,1
48022,21392,10232,1
48023,21392,10267,1
48024,21392,10296,1
48025,21392,11108,1
48026,21392,11364,1
48027,21392,11369,1
48028,21392,11418,1
48029,21392,11439,1
48030,21396,5280,1
48031,21396,6785,1
48032,21397,5578,1
48033,21397,5631,1
48034,21397,5708,1
48035,21397,6032,1
48036,21397,6072,1
48037,21397,6157,1
48038,21397,6198,1
48039,21397,6200,1
48040,21397,6404,1
48041,21397,6415,1
48042,21397,6416,1
48043,21397,6417,1
48044,21397,6514,1
48045,21397,6538,1
48046,21397,6570,1
48047,21397,6573,1
48048,21397,6577,1
48049,21397,6598,1
48050,21397,6702,1
48051,21397,6716,1
48052,21397,6742,1
48053,21397,6743,1
48054,21397,6755,1
48055,21397,6757,1
48056,21397,6765,1
48057,21397,6768,1
48058,21397,6817,1
48059,21397,6819,1
48060,21397,6821,1
48061,21397,6827,1
48062,21397,6828,1
48063,21397,6831,1
48064,21397,6834,1
48065,21397,6907,1
48066,21397,6908,1
48067,21397,6923,1
48068,21397,6933,1
48069,21397,6936,1
48070,21397,7010,1
48071,21397,7024,1
48072,21397,7035,1
48073,21397,7053,1
48074,21397,7062,1
48075,21397,7098,1
48076,21397,7198,1
48077,21397,7206,1
48078,21397,7242,1
48079,21397,7332,1
48080,21397,7592,1
48081,21397,7635,1
48082,21397,7693,1
48083,21397,7697,1
48084,21397,7721,1
48085,21397,7722,1
48086,21397,7728,1
48087,21397,7729,1
48088,21397,7730,1
48089,21397,7757,1
48090,21397,7801,1
48091,21397,7889,1
48092,21397,7893,1
48093,21397,7904,1
48094,21397,7956,1
48095,21397,7971,1
48096,21397,8001,1
48097,21397,8002,1
48098,21397,8015,1
48099,21397,8078,1
48100,21397,8099,1
48101,21397,8131,1
48102,21397,8149,1
48103,21397,8157,1
48104,21397,8195,1
48105,21397,8211,1
48106,21397,8224,1
48107,21397,8327,1
48108,21397,8356,1
48109,21397,8357,1
48110,21397,8360,1
48111,21397,8361,1
48112,21397,8389,1
48113,21397,8463,1
48114,21397,8465,1
48115,21397,8466,1
48116,21397,8470,1
48117,21397,8476,1
48118,21397,8479,1
48119,21397,8507,1
48120,21397,8588,1
48121,21397,8601,1
48122,21397,8611,1
48123,21397,8621,1
48124,21397,8622,1
48125,21397,8645,1
48126,21397,8652,1
48127,21397,8661,1
48128,21397,8669,1
48129,21397,8680,1
48130,21397,8689,1
48131,21397,8694,1
48132,21397,8700,1
48133,21397,8704,1
48134,21397,8718,1
48135,21397,8719,1
48136,21397,8722,1
48137,21397,8741,1
48138,21397,8771,1
48139,21397,8780,1
48140,21397,8864,1
48141,21397,8866,1
48142,21397,8869,1
48143,21397,8960,1
48144,21397,9003,1
48145,21397,9245,1
48146,21397,9293,1
48147,21397,9302,1
48148,21397,9315,1
48149,21397,9361,1
48150,21397,9394,1
48151,21397,9397,1
48152,21397,9456,1
48153,21397,9481,1
48154,21397,9529,1
48155,21397,9549,1
48156,21397,9553,1
48157,21397,9554,1
48158,21397,9557,1
48159,21397,9563,1
48160,21397,9568,1
48161,21397,9580,1
48162,21397,9605,1
48163,21397,9647,1
48164,21397,9669,1
48165,21397,9675,1
48166,21397,9691,1
48167,21397,9707,1
48168,21397,9722,1
48169,21397,9726,1
48170,21397,9739,1
48171,21397,9829,1
48172,21397,9839,1
48173,21397,10015,1
48174,21397,10035,1
48175,21397,10119,1
48176,21397,10521,1
48177,21397,10622,1
48178,21397,10695,1
48179,21397,10819,1
48180,21397,10832,1
48181,21397,11035,1
48182,21397,11123,1
48183,21397,11224,1
48184,21397,11253,1
48185,21397,11259,1
48186,21397,11341,1
48187,21397,11368,1
48188,21397,11524,1
48189,21397,11532,1
48190,21397,11571,1
48191,21398,2547,1
48192,21398,5629,1
48193,21398,5631,1
48194,21398,5632,1
48195,21398,6006,1
48196,21398,6783,1
48197,21400,2549,1
48198,21400,5560,1
48199,21400,5629,1
48200,21402,8357,1
48201,21403,6515,1
48202,21403,6720,1
48203,21403,6908,1
48204,21403,6990,1
48205,21403,7062,1
48206,21403,7485,1
48207,21403,7635,1
48208,21406,5814,1
48209,21406,6234,1
48210,21406,10469,1
48211,21406,10832,1
48212,21408,6865,1
48213,21408,7413,1
48214,21408,7592,1
48215,21424,4199,1
48216,21424,5708,1
48217,21424,6223,1
48218,21424,6399,1
48219,21424,6417,1
48220,21424,6514,1
48221,21424,6865,1
48222,21424,7010,1
48223,21424,7341,1
48224,21424,7413,1
48225,21424,8195,1
48226,21424,8718,1
48227,21424,8950,1
48228,21424,9197,1
48229,21441,8177,1
48230,21441,8577,1
48231,21441,9397,1
48232,21445,2537,1
48233,21445,4830,1
48234,21445,6075,1
48235,21445,6091,1
48236,21450,6298,1
48237,21450,6514,1
48238,21450,7621,1
48239,21450,7633,1
48240,21450,8950,1
48241,21451,2378,1
48242,21451,5961,1
48243,21451,5990,1
48244,21451,6166,1
48245,21451,6212,1
48246,21451,6228,1
48247,21451,6234,1
48248,21451,6240,1
48249,21451,6306,1
48250,21451,6316,1
48251,21451,6324,1
48252,21451,6332,1
48253,21451,6349,1
48254,21451,6460,1
48255,21451,6475,1
48256,21451,6478,1
48257,21451,6513,1
48258,21451,6568,1
48259,21451,6569,1
48260,21451,6622,1
48261,21451,6686,1
48262,21451,6908,1
48263,21451,6933,1
48264,21451,6935,1
48265,21451,6936,1
48266,21451,6938,1
48267,21451,6943,1
48268,21451,6944,1
48269,21451,6945,1
48270,21451,6947,1
48271,21451,6953,1
48272,21451,6955,1
48273,21451,6990,1
48274,21451,7014,1
48275,21451,7046,1
48276,21451,7048,1
48277,21451,7052,1
48278,21451,7095,1
48279,21451,7353,1
48280,21451,7359,1
48281,21451,7418,1
48282,21451,7423,1
48283,21451,7901,1
48284,21451,8054,1
48285,21451,8059,1
48286,21451,8224,1
48287,21451,8323,1
48288,21451,8718,1
48289,21451,10698,1
48290,21451,10830,1
48291,21451,10886,1
48292,21451,10973,1
48293,21451,11034,1
48294,21451,11036,1
48295,21451,11123,1
48296,21451,11141,1
48297,21453,5708,1
48298,21453,6157,1
48299,21453,6167,1
48300,21453,6234,1
48301,21453,6243,1
48302,21453,6374,1
48303,21453,6387,1
48304,21453,6440,1
48305,21453,6522,1
48306,21453,7333,1
48307,21453,7413,1
48308,21453,7442,1
48309,21453,7484,1
48310,21453,7571,1
48311,21453,7850,1
48312,21453,7889,1
48313,21453,7955,1
48314,21453,8442,1
48315,21453,8455,1
48316,21453,8960,1
48317,21455,7790,1
48318,21458,6395,1
48319,21458,6510,1
48320,21458,6838,1
48321,21458,7468,1
48322,21458,9647,1
48323,21458,10128,1
48324,21459,5708,1
48325,21459,5901,1
48326,21459,6157,1
48327,21459,6417,1
48328,21459,6923,1
48329,21459,7165,1
48330,21459,7177,1
48331,21459,7225,1
48332,21459,7240,1
48333,21459,7480,1
48334,21459,7734,1
48335,21459,7757,1
48336,21459,7788,1
48337,21459,7807,1
48338,21459,7886,1
48339,21459,7888,1
48340,21459,7889,1
48341,21459,7890,1
48342,21459,7893,1
48343,21459,8098,1
48344,21459,8479,1
48345,21459,10776,1
48346,21459,10991,1
48347,21459,11099,1
48348,21459,11223,1
48349,21459,11441,1
48350,21462,5527,1
48351,21462,5814,1
48352,21462,6757,1
48353,21462,6809,1
48354,21462,9647,1
48355,21465,6032,1
48356,21465,11391,1
48357,21466,6568,1
48358,21466,6600,1
48359,21466,6763,1
48360,21466,6810,1
48361,21466,7167,1
48362,21466,8312,1
48363,21466,8324,1
48364,21467,5550,1
48365,21467,6023,1
48366,21467,6032,1
48367,21470,2541,1
48368,21471,6534,1
48369,21471,6878,1
48370,21472,8579,1
48371,21472,8912,1
48372,21472,9010,1
48373,21472,9327,1
48374,21472,9565,1
48375,21472,9829,1
48376,21472,10558,1
48377,21475,6763,1
48378,21476,5946,1
48379,21476,5992,1
48380,21476,6024,1
48381,21476,6093,1
48382,21476,6217,1
48383,21476,6557,1
48384,21476,6652,1
48385,21476,7051,1
48386,21477,5536,1
48387,21477,6051,1
48388,21477,6440,1
48389,21477,6511,1
48390,21477,6713,1
48391,21477,8507,1
48392,21477,8621,1
48393,21477,11717,1
48394,21478,9167,1
48395,21482,5814,1
48396,21482,6182,1
48397,21482,6243,1
48398,21482,6282,1
48399,21482,6353,1
48400,21482,6404,1
48401,21485,4973,1
48402,21485,4974,1
48403,21485,6002,1
48404,21487,2496,1
48405,21488,2555,1
48406,21490,5565,1
48407,21490,6116,1
48408,21490,6125,1
48409,21490,6415,1
48410,21490,6888,1
48411,21490,7160,1
48412,21490,7177,1
48413,21490,8157,1
48414,21490,8282,1
48415,21491,6165,1
48416,21491,9717,1
48417,21493,6138,2
48418,21493,6144,1
48419,21493,6150,1
48420,21493,6175,1
48421,21493,6182,2
48422,21493,6220,1
48423,21494,6114,1
48424,21496,6396,1
48425,21496,6810,1
48426,21496,6827,1
48427,21496,6990,1
48428,21496,7000,1
48429,21496,7355,1
48430,21496,7485,1
48431,21496,7712,1
48432,21496,7728,1
48433,21497,8224,1
48434,21498,6032,1
48435,21498,6662,1
48436,21498,6728,1
48437,21498,6742,1
48438,21498,8034,1
48439,21498,9720,1
48440,21498,10014,1
48441,21498,10293,1
48442,21498,10401,1
48443,21498,10544,1
48444,21499,6164,1
48445,21499,6176,1
48446,21499,6552,1
48447,21499,6557,1
48448,21501,6175,1
48449,21502,6139,1
48450,21502,6157,1
48451,21502,6161,1
48452,21506,4199,1
48453,21506,5708,1
48454,21506,5903,1
48455,21506,6108,1
48456,21506,6114,1
48457,21506,6126,1
48458,21506,6157,1
48459,21506,6166,1
48460,21506,6176,1
48461,21506,6188,1
48462,21506,6227,1
48463,21506,6284,1
48464,21506,6399,1
48465,21506,6404,1
48466,21506,6439,1
48467,21506,6452,1
48468,21506,6535,1
48469,21506,6629,1
48470,21506,6633,1
48471,21506,6705,1
48472,21506,6785,1
48473,21506,6789,1
48474,21506,6844,1
48475,21506,6922,1
48476,21506,7010,1
48477,21506,7025,1
48478,21506,7026,1
48479,21506,7036,1
48480,21506,7051,1
48481,21506,7061,1
48482,21506,7252,1
48483,21506,7261,1
48484,21506,7271,1
48485,21506,7278,1
48486,21506,7571,1
48487,21506,7592,1
48488,21506,7593,1
48489,21506,7690,1
48490,21506,7693,1
48491,21506,7697,1
48492,21506,7712,1
48493,21506,7717,1
48494,21506,8013,1
48495,21506,8327,1
48496,21506,8459,1
48497,21506,8463,1
48498,21506,8667,1
48499,21506,9549,1
48500,21506,9584,1
48501,21506,9647,1
48502,21506,10086,1
48503,21506,10113,1
48504,21506,10170,1
48505,21506,10225,1
48506,21506,10227,1
48507,21506,10936,1
48508,21507,5814,1
48509,21507,5882,1
48510,21507,5995,1
48511,21507,6031,1
48512,21507,6062,1
48513,21507,6116,1
48514,21507,6156,1
48515,21507,6161,1
48516,21507,6165,1
48517,21507,6167,1
48518,21507,6206,1
48519,21507,6251,1
48520,21507,6274,1
48521,21507,6347,1
48522,21507,6510,1
48523,21507,6727,1
48524,21508,2532,1
48525,21508,6131,1
48526,21509,5814,1
48527,21509,6182,1
48528,21509,6223,1
48529,21509,6228,1
48530,21511,2492,1
48531,21511,4199,1
48532,21511,5708,1
48533,21511,5814,1
48534,21511,6114,1
48535,21511,6491,1
48536,21511,6652,1
48537,21511,6878,1
48538,21511,7427,1
48539,21511,7436,1
48540,21511,7440,1
48541,21511,7635,1
48542,21511,7904,1
48543,21511,7905,1
48544,21511,7907,1
48545,21511,7916,1
48546,21511,7922,1
48547,21511,7971,1
48548,21511,8114,1
48549,21511,8211,1
48550,21511,8300,1
48551,21511,8303,1
48552,21511,8588,1
48553,21511,8621,1
48554,21511,8660,1
48555,21511,8667,1
48556,21511,8679,1
48557,21511,9605,1
48558,21511,9793,1
48559,21511,10605,1
48560,21511,11052,1
48561,21511,11253,1
48562,21512,4199,1
48563,21512,5946,1
48564,21512,6105,1
48565,21512,6157,1
48566,21512,6522,1
48567,21512,6582,1
48568,21512,6742,1
48569,21512,7051,1
48570,21512,7053,1
48571,21512,7198,1
48572,21512,7206,1
48573,21512,7225,1
48574,21512,7229,1
48575,21512,7240,1
48576,21512,7242,1
48577,21512,7319,1
48578,21512,7333,1
48579,21512,7413,1
48580,21512,7485,1
48581,21512,7487,1
48582,21512,7537,1
48583,21512,7583,1
48584,21512,7591,1
48585,21512,7810,1
48586,21512,7889,1
48587,21512,7890,1
48588,21512,7893,1
48589,21512,7901,1
48590,21512,7971,1
48591,21512,7972,1
48592,21512,8013,1
48593,21512,8091,1
48594,21512,8098,1
48595,21512,8299,1
48596,21512,8303,1
48597,21513,6428,1
48598,21513,8012,1
48599,21513,8357,1
48600,21513,9397,1
48601,21513,9529,1
48602,21514,7010,1
48603,21514,8588,1
48604,21514,8669,1
48605,21514,8700,1
48606,21514,8828,1
48607,21516,2539,1
48608,21517,2488,1
48609,21520,4976,1
48610,21520,4985,1
48611,21520,5004,1
48612,21520,5708,1
48613,21520,6268,1
48614,21520,6307,1
48615,21520,6440,1
48616,21520,6521,1
48617,21520,8469,1
48618,21521,5814,1
48619,21521,6054,1
48620,21521,6139,1
48621,21521,6141,1
48622,21527,6108,1
48623,21530,2488,1
48624,21530,4199,1
48625,21530,6157,1
48626,21530,6599,1
48627,21530,7033,1
48628,21530,7571,1
48629,21530,8847,1
48630,21530,9068,1
48631,21531,2462,1
48632,21531,6223,1
48633,21531,6226,1
48634,21531,6242,1
48635,21531,6396,1
48636,21531,6404,1
48637,21531,6514,1
48638,21531,6710,1
48639,21531,6763,1
48640,21531,7035,1
48641,21531,7052,1
48642,21532,4199,1
48643,21532,6629,1
48644,21532,6713,1
48645,21532,6720,1
48646,21532,6945,1
48647,21532,7332,1
48648,21532,7341,1
48649,21532,7366,1
48650,21532,7413,1
48651,21532,7442,1
48652,21532,8303,1
48653,21534,4282,1
48654,21534,4286,1
48655,21534,4326,1
48656,21534,4737,1
48657,21534,4814,1
48658,21534,4853,1
48659,21534,4854,1
48660,21534,5060,1
48661,21534,5769,1
48662,21534,5805,1
48663,21534,5920,1
48664,21534,6132,1
48665,21534,6509,1
48666,21534,6511,1
48667,21534,7722,1
48668,21534,8579,1
48669,21534,8756,1
48670,21534,9414,1
48671,21534,10506,1
48672,21534,10597,1
48673,21534,10605,1
48674,21534,10651,1
48675,21534,10804,1
48676,21534,10809,1
48677,21535,6157,1
48678,21535,6417,1
48679,21537,6139,1
48680,21537,6156,1
48681,21537,6157,1
48682,21537,6165,1
48683,21537,6243,1
48684,21537,6317,1
48685,21537,6353,1
48686,21537,6498,1
48687,21537,6509,1
48688,21537,6534,1
48689,21537,6545,1
48690,21537,6913,1
48691,21537,6955,1
48692,21537,7082,1
48693,21537,7216,1
48694,21537,7721,1
48695,21537,7923,1
48696,21537,8239,1
48697,21537,8684,1
48698,21537,8974,1
48699,21537,9003,1
48700,21539,6620,1
48701,21544,4199,1
48702,21544,5437,1
48703,21544,5708,1
48704,21544,6165,1
48705,21544,6223,1
48706,21544,6226,1
48707,21544,6229,1
48708,21544,6416,1
48709,21544,6498,1
48710,21544,6557,1
48711,21544,6742,1
48712,21544,6743,1
48713,21544,6827,1
48714,21544,6865,1
48715,21544,7342,1
48716,21544,8015,1
48717,21544,8078,1
48718,21544,8095,1
48719,21544,8098,1
48720,21544,8131,1
48721,21544,8172,1
48722,21544,8187,1
48723,21544,8195,1
48724,21544,8778,1
48725,21547,2369,1
48726,21547,2456,1
48727,21547,2536,1
48728,21547,6194,1
48729,21548,6163,1
48730,21548,6223,1
48731,21548,6242,1
48732,21548,6243,1
48733,21548,8012,1
48734,21548,8492,1
48735,21548,8729,1
48736,21548,10389,1
48737,21548,10494,1
48738,21550,6095,1
48739,21554,6783,1
48740,21554,7240,1
48741,21554,7413,1
48742,21554,7801,1
48743,21554,7850,1
48744,21554,7909,1
48745,21554,8012,1
48746,21554,8034,1
48747,21554,8078,1
48748,21554,8579,1
48749,21554,8580,1
48750,21554,8780,1
48751,21554,8987,1
48752,21554,9030,1
48753,21554,9034,1
48754,21555,2450,1
48755,21556,6440,1
48756,21556,6763,1
48757,21556,6827,1
48758,21556,6836,1
48759,21556,7062,1
48760,21556,7090,1
48761,21556,7198,1
48762,21556,7213,1
48763,21556,7240,1
48764,21556,7319,1
48765,21556,7334,1
48766,21556,7480,1
48767,21556,7485,1
48768,21556,11644,1
48769,21556,11680,1
48770,21557,7364,1
48771,21557,7387,1
48772,21557,7665,1
48773,21557,7687,1
48774,21557,7690,1
48775,21557,7693,1
48776,21557,7694,1
48777,21557,7697,1
48778,21559,11437,1
48779,21559,11468,1
48780,21560,6349,1
48781,21561,2367,1
48782,21561,2527,1
48783,21563,6206,1
48784,21564,6175,1
48785,21564,7571,1
48786,21565,2459,1
48787,21565,6187,1
48788,21565,6192,1
48789,21565,6195,1
48790,21567,2454,1
48791,21569,6220,1
48792,21569,6223,1
48793,21569,6239,1
